date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:09	97482/97482	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:08%20GMT	http://dienthoai3.ninhbinhweb.info/product-category/sua-chua/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/product-category/sua-chua/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:10	98124/98124	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:09%20GMT	http://dienthoai3.ninhbinhweb.info/product-category/sua-chua/dich-vu-phan-cung/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/product-category/sua-chua/dich-vu-phan-cung/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:11	31914/31914	---M-Z	200	added ('OK')	image/svg+xml	etag:%227caa-5fabd248-21dc093d9ea8fa2e;gz%22	http://dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/css/icons/fl-icons.svg	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/css/icons/fl-icons.svg	(from http://dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.12)
16:04:13	11428/11428	---M--	200	added ('OK')	application/font-woff	etag:%222ca4-5fabd248-4570a591a8fdb536;;;%22	http://dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff	(from http://dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.12)
16:04:13	98032/98032	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:08%20GMT	http://dienthoai3.ninhbinhweb.info/product-category/thay-man/thay-man-sony/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/product-category/thay-man/thay-man-sony/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:13	98115/98115	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:10%20GMT	http://dienthoai3.ninhbinhweb.info/product-category/sua-chua/dich-vu-phan-mem/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/product-category/sua-chua/dich-vu-phan-mem/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:13	98237/98237	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:11%20GMT	http://dienthoai3.ninhbinhweb.info/product-category/sua-chua/sua-chua-dien-thoai-iphone/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/product-category/sua-chua/sua-chua-dien-thoai-iphone/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:14	3790/3790	---M--	200	added ('OK')	image/png	etag:%22ece-5fabd248-763a1f7510e33f42;;;%22	http://dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/img/shadow@2x.png	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/img/shadow@2x.png	(from http://dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.12.3)
16:04:14	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5fabd248-cf8f03939a4c82a1;;;%22	http://dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/img/underline.png	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/img/underline.png	(from http://dienthoai3.ninhbinhweb.info/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.12.3)
16:04:17	98243/98243	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:13%20GMT	http://dienthoai3.ninhbinhweb.info/product-category/sua-chua/sua-chua-dien-thoai-samsung/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/product-category/sua-chua/sua-chua-dien-thoai-samsung/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:18	103353/103353	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:14%20GMT	http://dienthoai3.ninhbinhweb.info/gio-hang/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/gio-hang/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:19	122186/122186	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:14%20GMT	http://dienthoai3.ninhbinhweb.info/huong-dan-cach-thoat-xoa-tai-khoan-icloud-tren-iphone-ipad/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/huong-dan-cach-thoat-xoa-tai-khoan-icloud-tren-iphone-ipad/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:20	123701/123701	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:15%20GMT	http://dienthoai3.ninhbinhweb.info/dang-nhapxuat-cac-tai-khoan-apple-tren-cac-thiet-bi-ios/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/dang-nhapxuat-cac-tai-khoan-apple-tren-cac-thiet-bi-ios/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jun%202021%2009:04:19%20GMT	http://dienthoai3.ninhbinhweb.info/danh-muc/dien-thoai/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/danh-muc/dien-thoai/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:20	122380/122380	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:17%20GMT	http://dienthoai3.ninhbinhweb.info/huong-dan-xoa-tai-khoan-icloud-khong-can-mat-khau/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/huong-dan-xoa-tai-khoan-icloud-khong-can-mat-khau/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:21	131860/131860	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:19%20GMT	http://dienthoai3.ninhbinhweb.info/tai-hinh-nen-y-nghia-cho-may-tinh/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/tai-hinh-nen-y-nghia-cho-may-tinh/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:24	97262/97262	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Jun%202021%2009:04:22%20GMT	http://dienthoai3.ninhbinhweb.info/wp-content/themes/fonts/fontawesome-webfont.eot?v=4.4.0	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/themes/fonts/fontawesome-webfont93e3.eot	(from http://dienthoai3.ninhbinhweb.info/wp-content/themes/o-du/style.css?ver=3.0)
16:04:25	159241/159241	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:21%20GMT	http://dienthoai3.ninhbinhweb.info/product/may-tinh-bang-samsung-galaxy-tab-a-8-0-2017/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/product/may-tinh-bang-samsung-galaxy-tab-a-8-0-2017/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:26	200478/200478	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:21%20GMT	http://dienthoai3.ninhbinhweb.info/product/dien-thoai-iphone-8-64gb/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/product/dien-thoai-iphone-8-64gb/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:27	152498/152498	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:25%20GMT	http://dienthoai3.ninhbinhweb.info/product/thay-mat-kinh-cam-ung-samsung-galaxy-s9-s9-plus/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/product/thay-mat-kinh-cam-ung-samsung-galaxy-s9-s9-plus/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:29	190907/190907	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:24%20GMT	http://dienthoai3.ninhbinhweb.info/product/dien-thoai-iphone-x-64gb/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/product/dien-thoai-iphone-x-64gb/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:30	97234/97234	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Jun%202021%2009:04:27%20GMT	http://dienthoai3.ninhbinhweb.info/wp-content/themes/fonts/fontawesome-webfont.eot?	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/wp-content/themes/fonts/fontawesome-webfontd41d.eot	(from http://dienthoai3.ninhbinhweb.info/wp-content/themes/o-du/style.css?ver=3.0)
16:04:32	148009/148009	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:26%20GMT	http://dienthoai3.ninhbinhweb.info/product/the-nho-toshiba-8gb/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/product/the-nho-toshiba-8gb/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:34	149066/149066	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:28%20GMT	http://dienthoai3.ninhbinhweb.info/product/day-cap-sac-usb-type-c-lg-chinh-hang/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/product/day-cap-sac-usb-type-c-lg-chinh-hang/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:34	147660/147660	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:29%20GMT	http://dienthoai3.ninhbinhweb.info/product/adapter-cu-sac-hoco-1-0-a/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/product/adapter-cu-sac-hoco-1-0-a/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:35	177432/177432	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:31%20GMT	http://dienthoai3.ninhbinhweb.info/product/iphone-7-32gb-lock-my-like-new/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/product/iphone-7-32gb-lock-my-like-new/index.html	(from http://dienthoai3.ninhbinhweb.info/)
16:04:36	189342/189342	---MCZ	200	added ('OK')	text/html	date:Sat,%2026%20Jun%202021%2009:04:32%20GMT	http://dienthoai3.ninhbinhweb.info/product/dien-thoai-iphone-6-cu-fullbox-gia-re-nhat/	F:/Angular/SYSTEM/Template/phone/dienthoai3.ninhbinhweb.info/product/dien-thoai-iphone-6-cu-fullbox-gia-re-nhat/index.html	(from http://dienthoai3.ninhbinhweb.info/)
